GENUS;SPECIES;ORDER;FAMILY;DUPLICATE;PERIOD;EARLIEST;MAX_DATE;LATEST;MIN_DATE;MID POINT;LAZARUS;COLLECTION;FORMATION;CONTINENT 1;CONTINENT 2;CONTINENT 3;CONTINENT 4;CONTINENT 5;HEMISPHERE;BA_0;BA_1;BA_2;BA_3;BA_4;BA_5;BA_6;SCALE_ONLY;FINSPINE_ONLY;TOOTH_ONLY
Nobilesquama;longipostera;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Verkhnyaya Sotch-1 borehole;Ovinparma;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nobilesquama;minilonga;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;North Saremboy-19 borehole;Toravey;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nobilesquama;minilonga;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Vuktyl-58 borehole;Khatayakha;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nobilesquama;minilonga;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;West Lekeiyaga-46 borehole;Toravey;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;magnicostata;Incerti_ordinis;Climatiidae;N;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Nida?44 borehole;Jura;Europe;X;X;X;X;N;0;0;1;1;1;0;0;Y;N;NA
Nostolepis;matukhini;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tareya River;Uryun beds;Asia;X;X;X;X;N;0;0;1;0;0;0;0;Y;N;NA
Nostolepis;minima;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tomashevka-11 borehole;Domatchevo;Europe;X;X;X;X;N;0;0;0;1;0;0;0;Y;N;NA
Nostolepis;minima;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Kunkojai-12 core;Tilze;Europe;X;X;X;X;N;0;0;0;1;0;0;0;Y;N;NA
Nostolepis;minima;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Baltupenai-83 core;Tilze;Europe;X;X;X;X;N;0;0;0;1;0;0;0;Y;N;NA
Nostolepis;musca;Incerti_ordinis;Climatiidae;N;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Nida?44 borehole;Jura;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;musca;Incerti_ordinis;Climatiidae;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Ledai?179 borehole;Lapes;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;parathleta;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Sed’yaga-4 borehole;Toravey;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;parathleta;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Varandey-7 borehole;Toravey;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;parathleta;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Varknavt-7 borehole;Khatayakha;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nostovicina;paravolborthi;Incerti_ordinis;Incertae_familiae;N;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Olenya-3 borehole;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;Y;N;NA
Nostovicina;paravolborthi;Incerti_ordinis;Incertae_familiae;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Olenya-2 borehole;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;Y;N;NA
Nostovicina;paravolborthi;Incerti_ordinis;Incertae_familiae;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Vaney Vis-1 borehole;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;Y;N;NA
Nostovicina;platycrista;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;N;North Saremboy-19 borehole;Naul';Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nostovicina;platycrista;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;N;North Saremboy-19 borehole;Toravey;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nostovicina;platycrista;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;N;Toboy-11 borehole;Toravey;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nostovicina;spina;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tareya River;Whitestone layers;Asia;X;X;X;X;N;0;1;1;0;0;0;0;Y;N;NA
Nostovicina;spina;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tareya River;Uryun beds;Asia;X;X;X;X;N;0;1;1;0;0;0;0;Y;N;NA
Nostovicina;spina;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tareya River;Daxan layers;Asia;X;X;X;X;N;0;1;1;0;0;0;0;Y;N;NA
Nostovicina;tareyensis;Incerti_ordinis;Incertae_familiae;N;Devonian;Pragian;410,8;Pragian;407,6;409,2;N;Tareya River;Daxan layers;Europe;X;X;X;X;N;0;1;1;0;0;0;0;Y;N;NA
Nostolepis;robusta;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tomashevka-11 borehole;Stoniskiai;Europe;X;X;X;X;N;0;0;0;1;0;0;0;Y;N;NA
Nostolepis;robusta;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Ledai?179 borehole;Stoniskiai;Europe;X;X;X;X;N;0;0;0;1;0;0;0;Y;N;NA
Nostolepis;robusta;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Kunkojai-12 core;Tilze;Europe;X;X;X;X;N;0;0;0;1;0;0;0;Y;N;NA
Nostolepis;sinica;Incerti_ordinis;Climatiidae;N;Silurian;Gorstian;427,4;Pridoli;419,2;423,3;N;Shiyanpo section;Yulongsi;Asia;X;X;X;X;N;0;1;1;1;0;0;0;Y;N;NA
Nostolepis;sp.;Incerti_ordinis;Climatiidae;N;S - D;Gorstian;427,4;Lochkovian;410,8;419,1;Y;Kaliningrad;Beyrichienkalk;Europe;X;X;X;X;N;0;1;1;1;0;0;0;N;N;NA
Nostolepis;sp.;Incerti_ordinis;Climatiidae;N;Devonian;Frasnian;382,7;Frasnian;372,2;377,45;Y;Chahriseh;horizon GI4;Asia;X;X;X;X;N;0;1;1;1;0;0;0;N;N;NA
Nostolepis;sp.;Incerti_ordinis;Climatiidae;Y;S - D;Gorstian;427,4;Frasnian;372,2;399,8;Y;Hiddensee;Beyrichienkalk;Asia;Europe;X;X;X;N;0;1;1;1;0;0;0;N;N;NA
Nostolepis;sp.;Incerti_ordinis;Climatiidae;Y;S - D;Gorstian;427,4;Frasnian;372,2;399,8;Y;Rauhe Berge;Beyrichienkalk;Asia;Europe;X;X;X;N;0;1;1;1;0;0;0;N;N;NA
Nostolepis;sp.;Incerti_ordinis;Climatiidae;Y;S - D;Gorstian;427,4;Frasnian;372,2;399,8;Y;Mragowo;Beyrichienkalk;Asia;Europe;X;X;X;N;0;1;1;1;0;0;0;N;N;NA
Nostolepis;sp.;Incerti_ordinis;Climatiidae;Y;S - D;Gorstian;427,4;Frasnian;372,2;399,8;Y;Niederfinow;Beyrichienkalk;Asia;Europe;X;X;X;N;0;1;1;1;0;0;0;N;N;NA
Nostolepis;sp.;Incerti_ordinis;Climatiidae;Y;S - D;Gorstian;427,4;Frasnian;372,2;399,8;Y;Quijing district;Cuifengshan;Asia;Europe;X;X;X;N;0;1;1;1;0;0;0;N;N;NA
Nostolepis;cf. striata;Incerti_ordinis;Climatiidae;N;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Arisaig;Stonehouse;North America;X;X;X;X;N;0;0;1;0;0;0;0;Y;N;NA
Nostolepis;striata;Incerti_ordinis;Climatiidae;N;S - D;Ludfordian;425,6;Emsian;393,3;409,45;N;Bydgoszcz;Beyrichienkalk;Asia;Europe;X;X;X;N;0;1;1;1;0;0;0;N;N;NA
Nostolepis;striata;Incerti_ordinis;Climatiidae;Y;S - D;Ludfordian;425,6;Emsian;393,3;409,45;N;Xiaoxing Reservoir;Yulongsi;Asia;Europe;X;X;X;N;0;1;1;1;0;0;0;N;N;NA
Nostolepis;striata;Incerti_ordinis;Climatiidae;Y;S - D;Ludfordian;425,6;Emsian;393,3;409,45;N;Lithuania and Latvia;;Asia;Europe;X;X;X;N;0;1;1;1;0;0;0;N;N;NA
Nostolepis;striata;Incerti_ordinis;Climatiidae;Y;S - D;Ludfordian;425,6;Emsian;393,3;409,45;N;Rotaichitsy-12 and Tomashevka-11 core;Domatchevo and Dubitsa?;Asia;Europe;X;X;X;N;0;1;1;1;0;0;0;N;N;NA
Nostolepis;striata;Incerti_ordinis;Climatiidae;Y;S - D;Ludfordian;425,6;Emsian;393,3;409,45;N;Dvoriki-2 borehole;Stoniskiai;Asia;Europe;X;X;X;N;0;1;1;1;0;0;0;N;N;NA
Nostolepis;striata;Incerti_ordinis;Climatiidae;Y;S - D;Ludfordian;425,6;Emsian;393,3;409,45;N;Lijiang County;Shanjiang and Alengchu;Asia;Europe;X;X;X;N;0;1;1;1;0;0;0;N;N;NA
Nostolepis;taimyrica;Incerti_ordinis;Climatiidae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Pioneer Island;Dolgan layers;Europe;X;X;X;X;N;0;1;1;0;0;0;0;Y;N;NA
Nostolepis;tcherkesovae;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tareya River;Whitestone layers;Asia;X;X;X;X;N;0;1;1;0;0;0;0;Y;N;NA
Nostolepis;tcherkesovae;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tareya River;Uryun beds;Asia;X;X;X;X;N;0;1;1;0;0;0;0;Y;N;NA
Nostolepis;terraborea;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Sed’yaga-4 borehole;Toravey;Europe;North America;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;terraborea;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;West Lekeiyaga-46 borehole;Toravey;Europe;North America;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;terraborea;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Toravey-25 borehole;Toravey;Europe;North America;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;terraborea;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;MOTH locality;Delorme/Road River;Europe;North America;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nostovicina;timanica;Incerti_ordinis;Incertae_familiae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Pioneer Island;sample P-10-1;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;Y;N;NA
Pechoralepis;valentinae;Incerti_ordinis;Acritolepidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;West Lekeiyaga-42 borehole;Toravey;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Pechoralepis;valentinae;Incerti_ordinis;Acritolepidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Varandey-7 borehole;Toravey;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Pechoralepis;valentinae;Incerti_ordinis;Acritolepidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Sed’yaga-4 borehole;Toravey;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Pechoralepis;valentinae;Incerti_ordinis;Acritolepidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;North Saremboy-19 borehole;Toravey;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nobilesquama;watsoni;Incerti_ordinis;Incertae_familiae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Pioneer Island;sample P-10-1;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;Y;N;NA
Pechoralepis;zinaidae;Incerti_ordinis;Acritolepidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Kozhym River section;Ovinparma;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Pechoralepis;zinaidae;Incerti_ordinis;Acritolepidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tcherpayu-22 borehole;Khatayakha;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepoides;mingyinensis;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;N;Lijiang County;Shanjiang and Alengchu;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;Y;N;NA
Nostolepoides;platymarginata;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;N;Bogong woolshed;Gleninga;Australia and Oceania;X;X;X;X;S;0;1;1;0;0;0;0;Y;N;NA
Nostolepoides;platymarginata;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;N;The Troffs railway station;Trundle Beds;Australia and Oceania;X;X;X;X;S;0;1;1;0;0;0;0;Y;N;NA
Paranostolepis;glabra;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;S canon Fiord;Red Canyon River;North America;X;X;X;X;N;0;1;1;0;0;0;0;Y;N;NA
Parexus;recurvus;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Turin Hill;Dundee Flagstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;NA
Parexus;recurvus;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Balruddery;Dundee Flagstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;NA
Parexus;recurvus;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Farnell;Dundee Flagstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;NA
Parexus;recurvus;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Angus;Dundee Flagstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;NA
Parexus;recurvus;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Forfarshire;Dundee Flagstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;NA
Parexus;sp.;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Farnell;Dundee Flagstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;NA
Parexus;sp.;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Cradley;Lower Old Red Sandstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;NA
Pruemolepis;wellsi;Incerti_ordinis;Climatiidae;N;S - D;Pridoli;423;Lochkovian;410,8;416,9;Y;Kunkojai-12 core;Jura;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Pruemolepis;wellsi;Incerti_ordinis;Climatiidae;Y;S - D;Pridoli;423;Lochkovian;410,8;416,9;Y;Lekeciai-87 core;Jura;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Pruemolepis;wellsi;Incerti_ordinis;Climatiidae;N;Devonian;Emsian;407,6;Eifelian;387,7;397,65;Y;Schurf Wetteldorfer Richtschnitt;Lauch;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Pruemolepis;wellsi;Incerti_ordinis;Climatiidae;Y;S - D;Pridoli;423;Eifelian;387,7;405,35;Y;Held E. Pruem;Heisdorf;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Pruemolepis;wellsi;Incerti_ordinis;Climatiidae;Y;S - D;Pridoli;423;Eifelian;387,7;405,35;Y;Steinbruch am Euelsberg;Wetteldorf;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Pruemolepis;wellsi;Incerti_ordinis;Climatiidae;Y;S - D;Pridoli;423;Eifelian;387,7;405,35;Y;Tomashevka-11 borehole;Domatchevo;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
Ptomacanthus;anglicus;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Wayne Herbert Quarry;;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;NA
Ptomacanthus;sp.;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Dinas Estate;Lower Old Red Sandstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;Y;NA
Sevyacanthus;elliotti;Incerti_ordinis;Climatiidae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Cottonwood Canyon;Water Canyon;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;N;NA
Sevyacanthus;elliotti;Incerti_ordinis;Climatiidae;Y;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Dry Canyon South locality;Sevy Dolomite;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;N;NA
Tareyacanthus;dissectus;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Kunkojai-12 core;Stoniskiai;Europe;X;X;X;X;N;0;0;0;1;0;0;0;Y;N;NA
Tareyacanthus;dissectus;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Ledai?179 borehole;Stoniskiai;Europe;X;X;X;X;N;0;0;0;1;0;0;0;Y;N;NA
Tareyacanthus;dissectus;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;East Baltic;;Europe;X;X;X;X;N;0;0;0;1;0;0;0;Y;N;NA
Tareyacanthus;magnificus;Incerti_ordinis;Climatiidae;N;Devonian;Pragian;410,8;Emsian;393,3;402,05;N;Tareya River;Yunhod layers;Asia;X;X;X;X;N;0;1;1;0;0;0;0;Y;N;NA
Tareyacanthus;magnificus;Incerti_ordinis;Climatiidae;Y;Devonian;Pragian;410,8;Emsian;393,3;402,05;N;Tareya River;Dolgan layers;Asia;X;X;X;X;N;0;1;1;0;0;0;0;Y;N;NA
Tareyacanthus;sp.;Incerti_ordinis;Climatiidae;N;Devonian;Pragian;410,8;Emsian;393,3;402,05;N;Longmenshan section;Ganxi and lower Xiejiawan;Asia;X;X;X;X;N;0;1;1;1;0;0;0;Y;N;NA
Vesperalia;perplexa;Incerti_ordinis;Vesperaliidae;N;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Stoniskiai-1 borehole;Jura;Europe;X;X;X;X;N;0;0;1;1;1;0;0;Y;N;NA
Vesperalia;perplexa;Incerti_ordinis;Vesperaliidae;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Nida?44 borehole;Jura;Europe;X;X;X;X;N;0;0;1;1;1;0;0;Y;N;NA
Peregrinosquama;costata;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;Y;Spokojnaya river;Severnaya Zemlya;Asia;X;X;X;X;N;1;1;1;0;0;0;0;Y;N;NA
