GENUS;SPECIES;ORDER;FAMILY;DUPLICATE;PERIOD;EARLIEST;MAX_DATE;LATEST;MIN_DATE;MID POINT;LAZARUS;COLLECTION;FORMATION;CONTINENT 1;CONTINENT 2;CONTINENT 3;CONTINENT 4;CONTINENT 5;HEMISPHERE;BA_0;BA_1;BA_2;BA_3;BA_4;BA_5;BA_6;SCALE_ONLY;FINSPINE_ONLY;TOOTH_ONLY
Deltodus;complanatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Henderson County;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Deltodus;concha;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Moscovian ;315,2;Moscovian ;307;311,1;N;Myachkovo;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;contortus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Visé;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;croftoni;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Bashkirian;315,2;330,95;N;Yorkshire;Yoredale Rocks;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;expansus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Deltodus;fasciatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Warsaw and Quincy;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Deltodus;gibbus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Bristol;;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Deltodus;grandis;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Moscovian ;315,2;Moscovian ;307;311,1;N;Myachkovo;Carboniferous Limestone;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;hanagavensis;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Flaumont;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;incrassatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Moscow region;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;inornatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Le Grand;Kinderhook Limestone;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;intermedius;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Deltodus;latior;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois and Iowa;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Deltodus;littoni;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Boone County;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;mercurei;Cochliodontiformes;Cochliodontidae;N;C-P;Bashkirian;323,2;Kungurian;272,95;298,075;N;Santa Fe;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;mercurei;Cochliodontiformes;Cochliodontidae;Y;C-P;Bashkirian;323,2;Kungurian;272,95;298,075;N;New Mexico;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;obliquus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Illinois;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;occidentalis;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Deltodus;ornatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Deltodus;parvus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa, Illinois and Missouri;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Deltodus;propinquus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;N;Carlinsville;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;rhomboideus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Alton;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Deltodus;rhomboideus;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Greencastle;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Deltodus;rugosus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Shropshire;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;sanctoludovici;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa, Illinois and Missouri;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Deltodus;sandalinus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Visé;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Oreton;Carboniferous Limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Doward Cliff;Carboniferous Limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Breakneck;;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Bear Gulch;Alaska Bench;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Illinois and Iowa;Keokuk Limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Augusta;Burlington limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Muhua;sample MH?1;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Kasimovian;307;Kasimovian;303,7;305,35;Y;Pittsburgh;Pine Creek limestone;North America;X;X;X;X;N;0;0;1;1;1;1;0;N;N;Y
Deltodus;spatulatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Lanesville;Salem Limestone;North America;X;X;X;X;N;0;1;1;1;0;0;0;N;N;Y
Deltodus;spatulatus;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Flint River;Burlington limestone;North America;X;X;X;X;N;0;1;1;1;0;0;0;N;N;Y
Deltodus;stellatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Deltodus;sublaevis;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Deltodus;triangularis;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Moscovian ;315,2;Moscovian ;307;311,1;N;Myachkovo;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;trilobus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;Warsaw Limestone;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;Y
Deltodus;undulatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Diplacodus;bulboides;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Wensleydale;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Enniskillen;convexus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Bristol;;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Enniskillen;limitans;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Des Moines County;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Helodopsis;abbreviata;Cochliodontiformes;Cochliodontidae;N;Permian;Wordian;268,8;Wordian;265,1;266,95;N;Nilwan;Amb;Asia;X;X;X;X;N;0;0;1;1;1;0;0;N;N;Y
Helodopsis;elongata;Cochliodontiformes;Cochliodontidae;N;Permian;Wuchiapingian;259,1;Changhsingian;252;255,501;N;Salt Range;Chhidru;Asia;X;X;X;X;N;0;0;1;1;1;0;0;N;N;Y
Lophodus;mammillaris;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Wexford;Carboniferous Limestone;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Poecilodus;angustus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;349,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Poecilodus;attheyi;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;N;Northumberland and Lanarkshire;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Poecilodus;carbonarius;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Illinois and Kansas;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Poecilodus;cestriensis;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Illinois;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Poecilodus;convolutus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Poecilodus;foveolatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Derbyshire;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Poecilodus;gibbosus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Poecilodus;jonesi;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Poecilodus;rugosus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Poecilodus;sanctoludovici;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Poecilodus;sanctoludovici;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Poecilodus;springeri;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Santa Fe;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Poecilodus;tribulis;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois and Iowa;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Poecilodus;varsouviensis;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;Warsaw Limestone;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;Y
Sandalodus;angustus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Sandalodus;complanatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Henderson County;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Sandalodus;convexus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Kasimovian;307;Kasimovian;303,7;305,35;N;West Virginia;Coal Measures;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Sandalodus;crassus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Alton;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Sandalodus;crassus;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Greencastle;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Sandalodus;discrepans;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Sandalodus;ellipticus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Le Grand;Kinderhook Limestone;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Sandalodus;elongatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;Warsaw Limestone;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;Y
Sandalodus;emarginatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Sandalodus;laevissimus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Boonville;Keokuk Limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;N;Y
Sandalodus;laevissimus;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;N;Y
Sandalodus;laevissimus;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;N;Y
Sandalodus;laevissimus;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Alton;St. Louis limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;N;Y
Sandalodus;laevissimus;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Desmoins Rapids;Keokuk Limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;N;Y
Sandalodus;latidens;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Sandalodus;minor;Cochliodontiformes;Cochliodontidae;N;Devonian;Famennian;372,2;Famennian;358,9;365,55;Y;Tennant County;Chaffree;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;Y
Sandalodus;minor;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;Y;Wensleydale;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Sandalodus;morrisi;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Oreton;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Sandalodus;novo-mexicanus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Santa Fe;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Sandalodus;occidentalis;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Burlington;Burlington limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;N;Y
Sandalodus;occidentalis;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Warsaw;Warsaw Limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;N;Y
Sandalodus;occidentalis;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Lanesville;Salem Limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;N;Y
Sandalodus;occidentalis;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Iowa;Keokuk Limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;N;Y
Sandalodus;parvulus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Alton;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Sandalodus;planus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Illinois;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Sandalodus;porcatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Salem;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Sandalodus;robustus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Soignies;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Sandalodus;sp.;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Gosport;Warsaw Limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;N;Y
Sandalodus;sp.;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;St. Louis;St. Louis limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;N;Y
Sandalodus;sp.;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Nauvoo;Keokuk Limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;N;Y
Sandalodus;sp.;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;N;Y
Sandalodus;spatulatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Hardin County;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Sandalodus;vetustus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Iowa;Kinderhook Limestone;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Solenodus;crenulatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Moscovian ;315,2;Moscovian ;307;311,1;N;Myachkovo;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Thoralodus;cabrieri;Cochliodontiformes;Cochliodontidae;N;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;Cabrières;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Venustodus;argutus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Chester;Okaw;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Venustodus;clavatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Venustodus;leidyi;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Venustodus;robustus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Iowa;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Venustodus;serratus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Bashkirian;315,2;330,95;N;Yorkshire;Yoredale Rocks;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Venustodus;sp.;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Lake Lynne Quarry;Greenbrier Limestone;North America;Asia;X;X;X;N;0;1;1;1;0;0;0;N;N;Y
Venustodus;sp.;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Breakneck;Loyalhanna Limestone;North America;Asia;X;X;X;N;0;1;1;1;0;0;0;N;N;Y
Venustodus;sp.;Cochliodontiformes;Cochliodontidae;Y;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Kozhim River;;North America;Asia;X;X;X;N;0;1;1;1;0;0;0;N;N;Y
Venustodus;tenuicristatus;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Venustodus;variabilis;Cochliodontiformes;Cochliodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Arcuodus;bialveatus;Cochliodontiformes;Incertae familiae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Louisa County;Burlington limestone;North America;X;X;X;X;N;0;1;1;1;0;0;0;N;N;Y
Arcuodus;bialveatus;Cochliodontiformes;Incertae familiae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Iowa;Burlington limestone;North America;X;X;X;X;N;0;1;1;1;0;0;0;N;N;Y
Arcuodus;bialveatus;Cochliodontiformes;Incertae familiae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Lanesville;Salem Limestone;North America;X;X;X;X;N;0;1;1;1;0;0;0;N;N;Y
Arcuodus;multicuspidatus;Cochliodontiformes;Incertae familiae;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Little Bear Creek Reservoir;Bangor Limestone;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;Y
Streblodus;oblongus;Cochliodontiformes;Incertae familiae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Streblodus;oblongus;Cochliodontiformes;Incertae familiae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Bristol;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Psephodus;acutus;Cochliodontiformes;Psephodontidae;N;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;N;La Salle;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Psephodus;carbonarius;Cochliodontiformes;Psephodontidae;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Newport;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Psephodus;chouteauensis;Cochliodontiformes;Psephodontidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Missouri;Chouteau Limestone;North America;X;X;X;X;N;0;0;0;0;1;1;0;N;N;Y
Psephodus;craigi;Cochliodontiformes;Psephodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Visé;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Psephodus;crenulatus;Cochliodontiformes;Psephodontidae;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Illinois and Kentucky;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Psephodus;dentatus;Cochliodontiformes;Psephodontidae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Tula region;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Psephodus;dentatus;Cochliodontiformes;Psephodontidae;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Tournai;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Psephodus;depressus;Cochliodontiformes;Psephodontidae;N;Permian;Wuchiapingian;259,1;Changhsingian;252;255,501;N;Salt Range;Chhidru;Asia;X;X;X;X;N;0;0;1;1;1;0;0;N;N;Y
