GENUS;SPECIES;ORDER;FAMILY;SUBCLASS;GROUP_GINTER;GROUP_GINTER2;TOOTH_PLATE;SCM1;SCM2;SCM_average;DUPLICATE;PERIOD;EARLIEST;MAX_DATE;LATEST;MIN_DATE;MID POINT;LAZARUS;COLLECTION;FORMATION;CONTINENT 1;CONTINENT 2;CONTINENT 3;CONTINENT 4;CONTINENT 5;HEMISPHERE;BA_0;BA_1;BA_2;BA_3;BA_4;BA_5;BA_6;SCALE_ONLY;FINSPINE_ONLY;TOOTH_ONLY
Cochliodus;leidyi;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Chester;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Cochliodus;liratus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;St. Louis;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Cochliodus;minimus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Smiths Branch;Chouteau Limestone;North America;X;X;X;X;N;0;0;0;0;1;1;0;N;N;Y
Cochliodus;obliquus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Missouri;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Cochliodus;oblongus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Cochliodus;occidentalis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Cochliodus;sancti-ludovici;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Kavanaugh's Quarry;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Cochliodus;sancti-ludovici;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Alton;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Cochliodus;sancti-ludovici;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;St. Louis;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Cochliodus;sp.;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;North America;Europe;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Cochliodus;sp.;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Bristol;Carboniferous Limestone;North America;Europe;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Cochliodus;sp.;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Keokuk;Keokuk Limestone;North America;Europe;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Cochliodus;striatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Cochliodus;tenerrimus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Tournai;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Cochliodus;tenuis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Tournai;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Cochliodus;triangularis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Moscovian ;315,2;Moscovian ;307;311,1;N;Myachkovo;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Cochliodus;vanhorni;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Alton;St. Louis limestone;North America;X;X;X;X;N;0;1;1;1;1;0;0;N;N;Y
Cochliodus;vanhorni;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Pella;Pella Beds;North America;X;X;X;X;N;0;1;1;1;1;0;0;N;N;Y
Cochliodus;venukoffi;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Kuznetsk Basin;;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Cranodus;zonatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Moscovian ;315,2;Moscovian ;307;311,1;N;Myachkovo;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Crassidonta;stuckenbergi;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Permian;Kungurian;283,5;Roadian;268,8;276,15;N;Wyoming;Phosphoria;North America;X;X;X;X;N;0;0;0;0;0;1;1;N;N;Y
Crassidonta;subcrenulata;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Permian;Artinskian;290,1;Artinskian;283,5;286,8;N;Wandagee Trig;Wandagee ;Australia and Oceania;X;X;X;X;S;0;0;1;1;1;1;0;N;N;Y
Cymatodus;oblongus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;N;La Salle;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Cyrtonodus;gibbus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Bashkirian;315,2;330,95;N;Wensleydale;Yoredale Rocks;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Cyrtonodus;hornei;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Yorkshire;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;affinis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Iowa;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Deltodus;alatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Burlington;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;N;N;Y
Deltodus;alatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Winterset;Coal Measures;North America;X;X;X;X;N;0;0;1;1;1;1;1;N;N;Y
Deltodus;alatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;N;N;Y
Deltodus;aliformis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Derbyshire;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;angularis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;Y;Alton;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Deltodus;angularis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;Y;Holiday Park;Glenshaw;North America;X;X;X;X;N;0;0;1;1;1;1;0;N;N;Y
Deltodus;angularis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;Y;Trafford and Ardara;Glenshaw;North America;X;X;X;X;N;0;0;1;1;1;1;0;N;N;Y
Deltodus;angularis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;Y;Glenwood;Glenshaw;North America;X;X;X;X;N;0;0;1;1;1;1;0;N;N;Y
Deltodus;angularis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;Y;Brilliant Cut-off;Glenshaw;North America;X;X;X;X;N;0;0;1;1;1;1;0;N;N;Y
Deltodus;angustus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Chester;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;attenuatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Kansas City;Coal Measures;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;chouteauensis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Sedalia;Chouteau Limestone;North America;X;X;X;X;N;0;0;0;0;1;1;0;N;N;Y
Deltodus;cinctulus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Missouri and Illinois;Warsaw Limestone;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;Y
Deltodus;cinctus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Indiana;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Deltodus;cingulatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Chester;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;circinans;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Moscovian ;315,2;Moscovian ;307;311,1;N;Myachkovo;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;complanatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Henderson County;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Deltodus;concha;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Moscovian ;315,2;Moscovian ;307;311,1;N;Myachkovo;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;contortus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Visé;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;croftoni;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Bashkirian;315,2;330,95;N;Yorkshire;Yoredale Rocks;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;expansus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Deltodus;fasciatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Warsaw and Quincy;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Deltodus;gibbus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Bristol;;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Deltodus;grandis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Moscovian ;315,2;Moscovian ;307;311,1;N;Myachkovo;Carboniferous Limestone;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;hanagavensis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Flaumont;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;incrassatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Moscow region;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;inornatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Le Grand;Kinderhook Limestone;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;intermedius;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Deltodus;latior;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois and Iowa;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Deltodus;littoni;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Boone County;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;mercurei;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;C-P;Bashkirian;323,2;Kungurian;272,95;298,075;N;Santa Fe;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;mercurei;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;C-P;Bashkirian;323,2;Kungurian;272,95;298,075;N;New Mexico;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;obliquus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Illinois;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;occidentalis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Deltodus;ornatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Deltodus;parvus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa, Illinois and Missouri;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Deltodus;propinquus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;N;Carlinsville;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;rhomboideus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Alton;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Deltodus;rhomboideus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Greencastle;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Deltodus;rugosus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Shropshire;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;sanctoludovici;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa, Illinois and Missouri;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Deltodus;sandalinus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Visé;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Oreton;Carboniferous Limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Doward Cliff;Carboniferous Limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Breakneck;;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Bear Gulch;Alaska Bench;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Illinois and Iowa;Keokuk Limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Augusta;Burlington limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Bashkirian;315,2;337,55;Y;Muhua;sample MH?1;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Deltodus;sp.;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Kasimovian;307;Kasimovian;303,7;305,35;Y;Pittsburgh;Pine Creek limestone;North America;X;X;X;X;N;0;0;1;1;1;1;0;N;N;Y
Deltodus;spatulatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Lanesville;Salem Limestone;North America;X;X;X;X;N;0;1;1;1;0;0;0;N;N;Y
Deltodus;spatulatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Flint River;Burlington limestone;North America;X;X;X;X;N;0;1;1;1;0;0;0;N;N;Y
Deltodus;stellatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Deltodus;sublaevis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Deltodus;triangularis;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Moscovian ;315,2;Moscovian ;307;311,1;N;Myachkovo;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltodus;trilobus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;Warsaw Limestone;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;Y
Deltodus;undulatus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Diplacodus;bulboides;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Wensleydale;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Enniskillen;convexus;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Bristol;;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Enniskillen;limitans;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Des Moines County;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Helodopsis;abbreviata;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Permian;Wordian;268,8;Wordian;265,1;266,95;N;Nilwan;Amb;Asia;X;X;X;X;N;0;0;1;1;1;0;0;N;N;Y
Helodopsis;elongata;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Permian;Wuchiapingian;259,1;Changhsingian;252;255,501;N;Salt Range;Chhidru;Asia;X;X;X;X;N;0;0;1;1;1;0;0;N;N;Y
Lophodus;mammillaris;Cochliodontiformes;Cochliodontidae;Holocephali;Euchondrocephali;Euchondrocephali;Y;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Wexford;Carboniferous Limestone;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
