GENUS,SPECIES,ORDER,FAMILY,SUBCLASS,GROUP_GINTER,GROUP_GINTER2,TOOTH_PLATE,DUPLICATE,PERIOD,EARLIEST,MAX_DATE,LATEST,MIN_DATE,MID POINT,LAZARUS,COLLECTION,FORMATION,Latitude,Longitude,CONTINENT,HEMISPHERE,BA_0,BA_1,BA_2,BA_3,BA_4,BA_5,BA_6,SCALE_ONLY,FINSPINE_ONLY,TOOTH_ONLY
Cochliodus,tenerrimus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Tournai,,50.6,3.4,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Cochliodus,tenuis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Tournai,,50.6,3.4,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Cochliodus,triangularis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Moscovian ,315.2,Moscovian ,307,311.1,N,Myachkovo,,55.3,38.7,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Cochliodus,vanhorni,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Alton,St. Louis limestone,38.9,-90.2,North America,N,0,1,1,1,1,0,0,N,N,Y
Cochliodus,vanhorni,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Pella,Pella Beds,41.3,-92.4,North America,N,0,1,1,1,1,0,0,N,N,Y
Cochliodus,venukoffi,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,341.05,N,Kuznetsk Basin,,55.4,84.6,Asia,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Cranodus,zonatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Moscovian ,315.2,Moscovian ,307,311.1,N,Myachkovo,,55.3,38.7,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Crassidonta,stuckenbergi,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Permian,Kungurian,283.5,Roadian,268.8,276.15,N,Wyoming,Phosphoria,NA,NA,North America,N,0,0,0,0,0,1,1,N,N,Y
Crassidonta,subcrenulata,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Permian,Artinskian,290.1,Artinskian,283.5,286.8,N,Wandagee Trig,Wandagee ,-23.9,114.5,Australia and Oceania,S,0,0,1,1,1,1,0,N,N,Y
Cymatodus,oblongus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Kasimovian,307,Gzhelian,298.9,302.95,N,La Salle,,41.3,-89.1,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Cyrtonodus,gibbus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Bashkirian,315.2,330.95,N,Wensleydale,Yoredale Rocks,54.3,-2.2,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Cyrtonodus,hornei,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Yorkshire,,54,-2,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,affinis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Iowa,Burlington limestone,NA,NA,North America,N,0,0,1,1,0,0,0,N,N,Y
Deltodus,alatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,341.05,N,Burlington,Burlington limestone,40.8,-91.1,North America,N,0,0,1,1,1,1,1,N,N,Y
Deltodus,alatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,341.05,N,Winterset,Coal Measures,41.3,-94,North America,N,0,0,1,1,1,1,1,N,N,Y
Deltodus,alatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,341.05,N,Warsaw,Keokuk Limestone,40.4,-91.4,North America,N,0,0,1,1,1,1,1,N,N,Y
Deltodus,aliformis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Derbyshire,,53.1,-1.6,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,angularis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,Y,Alton,St. Louis limestone,38.9,-90.2,North America,N,0,1,1,0,0,0,0,N,N,Y
Deltodus,angularis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Kasimovian,307,Gzhelian,298.9,302.95,Y,Holiday Park,Glenshaw,40.5,-79.7,North America,N,0,0,1,1,1,1,0,N,N,Y
Deltodus,angularis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Kasimovian,307,Gzhelian,298.9,302.95,Y,Trafford and Ardara,Glenshaw,40.4,-79.7,North America,N,0,0,1,1,1,1,0,N,N,Y
Deltodus,angularis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Kasimovian,307,Gzhelian,298.9,302.95,Y,Glenwood,Glenshaw,40.4,-79.9,North America,N,0,0,1,1,1,1,0,N,N,Y
Deltodus,angularis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Kasimovian,307,Gzhelian,298.9,302.95,Y,Brilliant Cut-off,Glenshaw,40.5,-79.9,North America,N,0,0,1,1,1,1,0,N,N,Y
Deltodus,angustus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Serpukhovian,323.2,334.95,N,Chester,,37.9,-89.8,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,attenuatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,N,Kansas City,Coal Measures,39.1,-94.6,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,chouteauensis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Sedalia,Chouteau Limestone,38.7,-93.2,North America,N,0,0,0,0,1,1,0,N,N,Y
Deltodus,cinctulus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Missouri and Illinois,Warsaw Limestone,NA,NA,North America,N,0,1,0,0,0,0,0,N,N,Y
Deltodus,cinctus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Indiana,St. Louis limestone,NA,NA,North America,N,0,1,1,0,0,0,0,N,N,Y
Deltodus,cingulatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Serpukhovian,323.2,334.95,N,Chester,,37.9,-89.8,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,circinans,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Moscovian ,315.2,Moscovian ,307,311.1,N,Myachkovo,,55.3,38.7,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,complanatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Henderson County,Burlington limestone,40.8,-90.9,North America,N,0,0,1,1,0,0,0,N,N,Y
Deltodus,concha,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Moscovian ,315.2,Moscovian ,307,311.1,N,Myachkovo,,55.3,38.7,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,contortus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Visé,,50.7,5.7,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,croftoni,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Bashkirian,315.2,330.95,N,Yorkshire,Yoredale Rocks,54.3,-2.1,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,expansus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Armagh,Carboniferous Limestone,54.3,-6.7,Europe,N,1,1,1,0,0,0,0,N,N,Y
Deltodus,fasciatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Warsaw and Quincy,Keokuk Limestone,40.4,-91.4,North America,N,0,0,0,1,1,1,1,N,N,Y
Deltodus,gibbus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Visean,330.9,345.4,N,Bristol,,51.5,-2.5,Europe,N,1,1,1,0,0,0,0,N,N,Y
Deltodus,grandis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Moscovian ,315.2,Moscovian ,307,311.1,N,Myachkovo,Carboniferous Limestone,55.3,38.7,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,hanagavensis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Flaumont,,50.1,4,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,incrassatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,N,Moscow region,,55.7,37.6,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,inornatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Le Grand,Kinderhook Limestone,42,-92.8,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,intermedius,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Iowa,St. Louis limestone,NA,NA,North America,N,0,1,1,0,0,0,0,N,N,Y
Deltodus,latior,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Illinois and Iowa,Keokuk Limestone,NA,NA,North America,N,0,0,0,1,1,1,1,N,N,Y
Deltodus,littoni,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,341.05,N,Boone County,,39,-92.3,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,mercurei,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,C-P,Bashkirian,323.2,Kungurian,272.95,298.075,N,Santa Fe,,35.7,-105.9,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,mercurei,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,C-P,Bashkirian,323.2,Kungurian,272.95,298.075,N,New Mexico,,NA,NA,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,obliquus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Serpukhovian,323.2,334.95,N,Illinois,,NA,NA,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,occidentalis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Keokuk,Keokuk Limestone,40.4,-91.4,North America,N,0,0,0,1,1,1,1,N,N,Y
Deltodus,ornatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Warsaw,Keokuk Limestone,40.4,-91.4,North America,N,0,0,0,1,1,1,1,N,N,Y
Deltodus,parvus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,"Iowa, Illinois and Missouri",St. Louis limestone,NA,NA,North America,N,0,1,1,0,0,0,0,N,N,Y
Deltodus,propinquus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Bashkirian,323.2,Moscovian ,307,315.1,N,Carlinsville,,39.3,-89.9,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,rhomboideus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Alton,St. Louis limestone,38.9,-90.2,North America,N,0,1,1,0,0,0,0,N,N,Y
Deltodus,rhomboideus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Greencastle,St. Louis limestone,39.6,-86.8,North America,N,0,1,1,0,0,0,0,N,N,Y
Deltodus,rugosus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Visean,330.9,345.4,N,Shropshire,,52.6,-2.7,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,sanctoludovici,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,"Iowa, Illinois and Missouri",St. Louis limestone,NA,NA,North America,N,0,1,1,0,0,0,0,N,N,Y
Deltodus,sandalinus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Visé,,50.7,5.7,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,sp.,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Bashkirian,315.2,337.55,Y,Oreton,Carboniferous Limestone,52.4,-2.5,Europe,N,1,1,1,1,1,1,1,N,N,Y
Deltodus,sp.,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Tournaisian,358.9,Bashkirian,315.2,337.55,Y,Doward Cliff,Carboniferous Limestone,51.8,-2.7,Europe,N,1,1,1,1,1,1,1,N,N,Y
Deltodus,sp.,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Tournaisian,358.9,Bashkirian,315.2,337.55,Y,Breakneck,,40.1,-79.5,North America,N,1,1,1,1,1,1,1,N,N,Y
Deltodus,sp.,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Tournaisian,358.9,Bashkirian,315.2,337.55,Y,Bear Gulch,Alaska Bench,47,-108.9,North America,N,1,1,1,1,1,1,1,N,N,Y
Deltodus,sp.,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Tournaisian,358.9,Bashkirian,315.2,337.55,Y,Illinois and Iowa,Keokuk Limestone,NA,NA,North America,N,1,1,1,1,1,1,1,N,N,Y
Deltodus,sp.,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Tournaisian,358.9,Bashkirian,315.2,337.55,Y,Augusta,Burlington limestone,40.8,-91.3,North America,N,1,1,1,1,1,1,1,N,N,Y
Deltodus,sp.,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Tournaisian,358.9,Bashkirian,315.2,337.55,Y,Muhua,sample MH−1,26,106.4,Asia,N,1,1,1,1,1,1,1,N,N,Y
Deltodus,sp.,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Kasimovian,307,Kasimovian,303.7,305.35,Y,Pittsburgh,Pine Creek limestone,40.4,-80,North America,N,0,0,1,1,1,1,0,N,N,Y
Deltodus,spatulatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Visean,330.9,345.4,N,Lanesville,Salem Limestone,38.2,-86,North America,N,0,1,1,1,0,0,0,N,N,Y
Deltodus,spatulatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Tournaisian,358.9,Visean,330.9,345.4,N,Flint River,Burlington limestone,40.9,-91.2,North America,N,0,1,1,1,0,0,0,N,N,Y
Deltodus,stellatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Warsaw,Keokuk Limestone,40.4,-91.4,North America,N,0,0,0,1,1,1,1,N,N,Y
Deltodus,sublaevis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Armagh,Carboniferous Limestone,54.3,-6.7,Europe,N,1,1,1,0,0,0,0,N,N,Y
Deltodus,triangularis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Moscovian ,315.2,Moscovian ,307,311.1,N,Myachkovo,,55.3,38.7,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deltodus,trilobus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Illinois,Warsaw Limestone,NA,NA,North America,N,0,1,0,0,0,0,0,N,N,Y
Deltodus,undulatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Iowa,Keokuk Limestone,NA,NA,North America,N,0,0,0,1,1,1,1,N,N,Y
Diplacodus,bulboides,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Wensleydale,,54.3,-2.2,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Enniskillen,convexus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Bristol,,51.5,-2.5,Europe,N,1,1,1,0,0,0,0,N,N,Y
Enniskillen,limitans,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Des Moines County,Burlington limestone,40.8,-91.3,North America,N,0,0,1,1,0,0,0,N,N,Y
Helodopsis,abbreviata,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Permian,Wordian,268.8,Wordian,265.1,266.95,N,Nilwan,Amb,32.5,71.9,Asia,N,0,0,1,1,1,0,0,N,N,Y
Helodopsis,elongata,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Permian,Wuchiapingian,259.1,Changhsingian,252,255.501,N,Salt Range,Chhidru,32.5,71.8,Asia,N,0,0,1,1,1,0,0,N,N,Y
Lophodus,mammillaris,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,341.05,N,Wexford,Carboniferous Limestone,52.3,-6.5,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Poecilodus,angustus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,349.7,Visean,330.9,338.8,N,Armagh,Carboniferous Limestone,54.3,-6.7,Europe,N,1,1,1,0,0,0,0,N,N,Y
Poecilodus,attheyi,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Bashkirian,323.2,Moscovian ,307,315.1,N,Northumberland and Lanarkshire,,NA,NA,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Poecilodus,carbonarius,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,N,Illinois and Kansas,,NA,NA,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Poecilodus,cestriensis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Serpukhovian,323.2,334.95,N,Illinois,,NA,NA,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Poecilodus,convolutus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Warsaw,Keokuk Limestone,40.4,-91.4,North America,N,0,0,0,1,1,1,1,N,N,Y
Poecilodus,foveolatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Visean,330.9,345.4,N,Derbyshire,,53.1,-1.6,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Poecilodus,gibbosus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Armagh,Carboniferous Limestone,54.3,-6.7,Europe,N,1,1,1,0,0,0,0,N,N,Y
Poecilodus,jonesi,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Armagh,Carboniferous Limestone,54.3,-6.7,Europe,N,1,1,1,0,0,0,0,N,N,Y
Poecilodus,rugosus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Illinois,Keokuk Limestone,NA,NA,North America,N,0,0,0,1,1,1,1,N,N,Y
Poecilodus,sanctoludovici,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Illinois,St. Louis limestone,NA,NA,North America,N,0,1,1,0,0,0,0,N,N,Y
Poecilodus,sanctoludovici,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Iowa,St. Louis limestone,NA,NA,North America,N,0,1,1,0,0,0,0,N,N,Y
Poecilodus,springeri,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,341.05,N,Santa Fe,,35.7,-105.9,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Poecilodus,tribulis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Illinois and Iowa,Keokuk Limestone,NA,NA,North America,N,0,0,0,1,1,1,1,N,N,Y
Poecilodus,varsouviensis,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Illinois,Warsaw Limestone,NA,NA,North America,N,0,1,0,0,0,0,0,N,N,Y
Sandalodus,angustus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Illinois,Keokuk Limestone,NA,NA,North America,N,0,0,0,1,1,1,1,N,N,Y
Sandalodus,complanatus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Henderson County,Burlington limestone,40.8,-90.9,North America,N,0,0,1,1,0,0,0,N,N,Y
Sandalodus,convexus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Kasimovian,307,Kasimovian,303.7,305.35,N,West Virginia,Coal Measures,NA,NA,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Sandalodus,crassus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Alton,St. Louis limestone,38.9,-90.2,North America,N,0,1,1,0,0,0,0,N,N,Y
Sandalodus,crassus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Greencastle,St. Louis limestone,39.6,-86.8,North America,N,0,1,1,0,0,0,0,N,N,Y
Sandalodus,discrepans,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Keokuk,Keokuk Limestone,40.4,-91.4,North America,N,0,0,0,1,1,1,1,N,N,Y
Sandalodus,ellipticus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Le Grand,Kinderhook Limestone,42,-92.8,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
